0,0,0
0,0,0
0,0,0
2.53127045696959,2.2332620611574,-6.3700603870995
1.50093488088231,1.20497507075191,-7.5400382648607
0.133039423508251,0.0901102957350872,-1.1957974413146
0,0,0
-5,-5,-5
0,0,0
0.0930946832357336,-0.130966444323121,0.198755778554926
0.0291977334164244,-0.132858490847866,0.546813937472848
-0.0156748359343624,-0.0546239887399338,0.350081830683223
0.00319174494677554,-0.00333456714679414,-0.000115340568811462
0.102813035480324,-0.0336813013396977,-0.368291195016582
0.168257378885869,-0.124861318430135,-0.282545667839827
0.0760674093249349,-0.0703638009143219,-0.0615350687265845
0.111349217708664,-0.115496404383691,-0.0294335000590991
0.101572175571107,-0.117087237550322,0.0292227283533748
0.0604829218989948,-0.0820889557103897,0.0786249524616096
0.0283388023718771,-0.121081410927673,0.443177902462651
-0.258773858678239,0.144070727515668,0.648650955535118
-0.280044232216483,0.243958543655083,0.257112851295346
-0.156286911445818,0.182033598574435,-0.0667952496991688
-0.0269122744384731,0.0346339517226966,-0.0269956563209917
-0.00761930697228763,0.00523267363780633,0.012004715530793
0.00422723526327218,-0.0202591996334718,0.0677691756332592
-0.00482130222650312,-0.013965381182004,0.0806453286751321
0.0143213986804653,-0.0267050201788948,0.0486087559485782
0.0991849489770971,-0.112612113397745,0.03057467367654
0.109940860651022,-0.124988216974771,0.0289684476926482
0.0574439044429482,-0.0796894498507186,0.0709652241021104
0.0103947187594713,-0.107683958634084,0.376198559274314
-0.266036493821844,0.141370115213817,0.537310747067806
-0.153434594131852,0.112137449546196,0.180309101394016
-0.0608655850476225,0.0465903455739181,0.061328862076607
-0.0474664230688404,0.0283820114693754,0.0741622403789393
-0.0803638146657022,0.00419861651778319,0.269903282685561
-0.0715045159568604,-0.0122629719286351,0.283143089635473
-0.0175486854574274,0.00482620021296043,0.0429412336471842
0.00165390508021801,-0.0067780528440835,0.0160898211395306
0.0383280115449907,-0.0393589747946521,-0.00197200949656917
0.062132122086382,-0.0586306285467231,-0.0206202145063799
0.211445177881444,-0.20928966699978,-0.0486431456835703
0.271562819445307,-0.248093323999683,-0.149547400103302
0.0922099075904157,-0.0460314496264118,-0.179047416103572
