497.894340388094,497.894340388094,497.894340388094
497.894340388094,497.894340388094,497.894340388094
497.894340388094,497.894340388094,497.894340388094
497.894340388094,497.894340388094,497.894340388094
500.425610845063,500.127602449251,491.524280000994
501.926545725946,501.332577520003,483.984241736134
502.059585149454,501.422687815738,482.788444294819
502.059585149454,501.422687815738,482.788444294819
497.059585149454,496.422687815738,477.788444294819
497.059585149454,496.422687815738,477.788444294819
497.15267983269,496.291721371415,477.987200073374
497.181877566106,496.158862880567,478.534014010847
497.166202730172,496.104238891827,478.88409584153
497.169394475118,496.10090432468,478.883980500961
497.272207510599,496.067223023341,478.515689305945
497.440464889485,495.942361704911,478.233143638105
497.51653229881,495.871997903996,478.171608569378
497.627881516518,495.756501499613,478.142175069319
497.729453692089,495.639414262062,478.171397797672
497.789936613988,495.557325306352,478.250022750134
497.81827541636,495.436243895424,478.693200652597
497.559501557682,495.58031462294,479.341851608132
497.279457325466,495.824273166595,479.598964459427
497.12317041402,496.006306765169,479.532169209728
497.096258139581,496.040940716892,479.505173553407
497.088638832609,496.04617339053,479.517178268938
497.092866067872,496.025914190896,479.584947444571
497.088044765646,496.011948809714,479.665592773246
497.102366164326,495.985243789536,479.714201529195
497.201551113303,495.872631676138,479.744776202871
497.311491973954,495.747643459163,479.773744650564
497.368935878397,495.667954009312,479.844709874666
497.379330597157,495.560270050678,480.22090843394
497.113294103335,495.701640165892,480.758219181008
496.959859509203,495.813777615438,480.938528282402
496.898993924155,495.860367961012,480.999857144479
496.851527501087,495.888749972481,481.074019384858
496.771163686421,495.892948588999,481.343922667543
496.699659170464,495.880685617071,481.627065757179
496.682110485007,495.885511817284,481.670006990826
496.683764390087,495.87873376444,481.686096811965
496.722092401632,495.839374789645,481.684124802469
496.784224523718,495.780744161098,481.663504587963
496.9956697016,495.571454494098,481.614861442279
497.267232521045,495.323361170099,481.465314042176
497.359442428635,495.277329720472,481.286266626072
497.419566139523,495.285387407803,481.04031094919
497.649641102869,495.246254027786,480.274438464449
497.657293312147,495.244388773721,480.249461512764
497.903980401996,495.160286550664,479.485132252735
498.09972566981,495.065572174298,478.925208265608
498.295877018383,494.921346864052,478.536122841991
498.446229671328,494.781090433508,478.356005491483
498.523359538376,494.697217733958,478.315633444482
498.634912877925,494.531885403888,478.46153224243
498.620982836195,494.385406728811,479.180279180417
498.453912259911,494.384168006977,479.979581919208
498.352336641878,494.414869349892,480.31241948818
498.067767486894,494.537426607681,481.04697814633
497.805856812803,494.673860825166,481.583024522413
497.739570467869,494.702226689048,481.729400964678
497.712569015659,494.698947150667,481.831598014643
497.68622743381,494.695182873026,481.931620729894
497.650628590435,494.713833540284,481.996933885921
497.358814894225,494.947875316065,482.280856953913
496.868102359118,495.378567803863,482.591150489523
496.364016272654,495.814236008982,482.854980378184
496.337145963766,495.837276737991,482.867561564867
496.11893421201,496.02249830765,482.967756422419
496.188502435414,495.902968158047,483.10210265487
496.24903279094,495.752696300114,483.336900794652
496.225962416779,495.645601196043,483.671093861993
495.926925963844,495.783914955025,484.080084599205
495.554921827721,496.229680760708,483.885437802607
495.445904765324,496.48318272459,483.499025764986
495.449363120474,496.558140855536,483.288140252478
495.440095631209,496.579243938286,483.254308345
495.386909528434,496.632288753445,483.246011457239
495.313147853172,496.696160406048,483.260000739982
494.96363068233,497.003754116219,483.294633060082
494.448681834918,497.481480251168,483.221732059715
494.1808341267,497.755929946671,483.080718574632
494.145863316628,497.899489730881,482.734993208198
494.24495710178,497.857168704803,482.611417245258
494.463969358092,497.715294339596,482.479439952289
494.748758814437,497.503851784304,482.374926017661
495.287505244823,497.078674818106,482.200629279503
495.815415109326,496.640694680659,482.02236160295
495.922801271321,496.548897672071,481.98514216446
496.310910795022,496.220705927867,481.81123050637
496.323499077386,496.221228707809,481.769168097157
496.30321911925,496.262830648365,481.700777737715
496.287415189737,496.324859583811,481.549586896354
496.279429370713,496.380189112458,481.391157029063
495.984434010949,496.675642445537,481.369960941917
495.616301154051,497.049959081191,481.282257399674
495.589764164633,497.094731082315,481.210676052814
495.581322225045,497.105030949827,481.20182710475
495.430186256601,497.209306797024,481.326484820214
495.264329695237,497.297028737542,481.54760537473
495.130508304106,497.315260322038,481.894032110585
495.017775891103,497.340875099966,482.139669607054
494.890513347862,497.424725660107,482.232067470537
494.721206240572,497.587829587493,482.182419439961
494.607178434326,497.751775146477,481.964738289133
494.569647519863,497.833115099062,481.797042342718
494.37869838376,497.992467128889,481.801523675192
494.195585459191,498.150870583325,481.777178352037
494.109882070958,498.236343639547,481.72276698884
494.019119820558,498.360860411401,481.540177473624
494.030243755831,498.39819831626,481.370720276927
494.214719241181,498.328776932512,481.069528643883
494.595859798308,498.076973121917,480.82136810617
494.613357422353,498.068605474552,480.796304039935
494.632997201703,498.097156503548,480.616387365964
494.613525937806,498.148332499886,480.4743714028
494.579321273698,498.180785172015,480.458858815514
494.518898646333,498.226413385084,480.478941137615
494.396436123379,498.330069094272,480.469893921734
494.275927101122,498.443999687494,480.406306973632
493.91751220812,498.816287046132,480.035039949178
493.754220175472,499.006017662537,479.748393848039
493.575878377659,499.270023002599,479.117543524481
493.57964937008,499.325845135104,478.803224456552
493.683868933255,499.278196327601,478.626562691853
493.899097662024,499.120609073782,478.578685093818
494.243601588483,498.813174368827,478.773409116937
494.512912772,498.530920014119,479.106802004083
